chrom	start	end	count	fst	dxy	xpehh_mean	st_xpehh_w_median	st_xpehh_w_std	xpehh_max	xpehh_min	delta_SAF
2L	29959614	30141974	500	0.06808824	0.00044744	1.22398421	1.24696081	0.69757282	-0.63495462	3.07562168	0.05009845
2L	30141990	30202986	500	0.12226126	0.00155381	1.63184971	1.64237263	0.58024108	0.07980325	2.96115031	0.40917364
2L	30202996	30246279	500	0.07255493	0.00186317	0.78968381	0.74988509	0.46759347	-0.07999286	2.09050441	0.07980434
2L	30246303	30283527	500	0.05450766	0.00199302	0.6253492	0.61634739	0.36367369	-0.14230013	1.7191562	0.07843895
2L	30283604	30319759	500	0.04699698	0.00198762	-0.21872752	-0.34676873	0.38508471	-1.0872158	1.20796256	0.01473594
2L	30319761	30363000	500	0.06337363	0.00210463	0.20748447	0.24528826	0.55267376	-0.93033074	1.68845677	0.16047722
2L	30363018	30444223	500	0.05677444	0.00101019	0.25694445	0.24018432	0.45091142	-0.72713073	1.57732498	0.07453783
2L	30444238	30473604	500	0.0433995	0.00280883	1.13564338	1.26592266	0.49389342	-0.23333635	2.19311314	0.03335806
2L	30473611	30493300	500	0.04449745	0.00409602	0.70925517	0.560257	0.51148092	-0.12364964	2.8736155	-0.01541742
2L	30493319	30522790	500	0.04135488	0.00305455	0.61740746	0.59139186	0.454359	-0.62914865	1.83391227	0.07845042
2L	30522835	30555783	500	0.03053886	0.00234719	-0.25116248	-0.24117375	0.37584546	-1.29068366	0.6645238	-0.09332509
2L	30555837	30572077	500	0.02592245	0.00446797	-0.05325241	0.02044635	0.35078043	-0.82561668	0.70473278	0.01661766
2L	30572080	30630271	500	0.02680799	0.00144124	-0.20165279	-0.2240157	0.31046137	-0.8424829	0.80086485	-0.00257815
2L	30630288	30659786	500	0.03586712	0.00302118	-0.22876054	-0.21707143	0.30620099	-0.85288353	0.49986544	-0.00464345
2L	30659798	30691050	500	0.02647747	0.00299291	-0.33758077	-0.33690583	0.23998671	-0.99015616	0.2444938	-0.06830055
2L	30691466	30756877	500	0.03768039	0.00132923	-0.29181822	-0.30639179	0.23259251	-0.85039694	0.38490166	0.01696188
2L	30756891	30803980	500	0.04617201	0.00157977	-0.21967072	-0.25199189	0.34310951	-1.02712664	0.90710381	0.05313903
2L	30803994	30850449	500	0.05496222	0.00155685	-0.14929537	-0.21524434	0.40284796	-1.11172648	1.19442112	-0.00645632
2L	30850809	30882885	500	0.09011576	0.00259413	0.60664374	0.60802439	0.33205373	-0.23613603	1.59234878	0.27686829
2L	30882904	30907611	500	0.07409375	0.00328474	0.89970933	0.87957208	0.45969871	-0.2850128	2.21655528	0.06239846
2L	30907616	30931275	500	0.05742223	0.00354282	0.43075308	0.25570268	0.44799054	-0.32745313	1.8332633	0.16928916
2L	30931277	30957701	500	0.05903314	0.00310158	-0.14683234	-0.15439156	0.35568801	-1.1678328	0.55990265	-0.05324682
2L	30957942	30986816	500	0.05455541	0.00307442	0.06633837	0.02939289	0.37708381	-0.82185337	1.16831021	0.02260703
2L	30986838	31008323	500	0.07375885	0.00402815	1.08386543	1.22961965	0.66990885	-0.17320059	2.3770652	0.15508449
2L	31008326	31042992	500	0.05572108	0.00251781	0.55980854	0.50836195	0.65956667	-0.64265576	2.65125394	0.07239221
2L	31043001	31068321	500	0.03947269	0.00353202	-0.23359608	-0.27632104	0.31800188	-0.99619729	0.70926447	0.05079836
2L	31068323	31099716	500	0.04455401	0.00261632	-0.51306856	-0.54835004	0.34706994	-1.4246269	0.49248527	-0.02347209
2L	31099736	31158458	500	0.04936912	0.00143389	-0.15495471	-0.27928869	0.43878704	-0.95462209	1.42977799	0.09768065
2L	31158477	31192083	500	0.04316528	0.00255293	-0.17217446	-0.20198352	0.298218	-0.89520019	0.78630535	0.06313279
2L	31192086	31239373	500	0.04176697	0.00182955	-0.2284585	-0.23045904	0.29623387	-0.98703707	0.8568918	-0.02011024
2L	31239383	31284026	500	0.04861099	0.00181858	-0.42741374	-0.38398511	0.44363311	-2.00265394	0.58018425	-0.02394252
2L	31284037	31343135	500	0.04072981	0.00144817	-0.55830361	-0.54985952	0.31936766	-1.38555242	0.28666162	-0.01105735
2L	31343261	31394626	500	0.04440046	0.00166745	-0.37301701	-0.41008992	0.29886833	-1.05629571	0.48691378	0.06105601
2L	31394627	31432181	500	0.02195499	0.00205588	-0.48619012	-0.48461076	0.22865979	-1.09128405	0.24400768	-0.07512751
2L	31432187	31485279	500	0.04683538	0.00142933	-0.75602313	-0.69819042	0.35563315	-1.75915119	0.11498497	0.02229723
2L	31485306	31524771	500	0.05182831	0.00204464	-0.34433589	-0.45119794	0.43809727	-1.34237287	0.99312186	-0.02696015
2L	31524808	31595711	500	0.04565541	0.00138945	-0.22607043	-0.3300786	0.52817098	-1.23000531	1.49656625	-0.00191266
2L	31595734	31652999	500	0.0758454	0.0015897	0.24537937	0.10246478	0.55299467	-0.79598567	1.91524356	0.14099456
2L	31653917	31705494	500	0.05249373	0.00166403	-0.27443781	-0.24862525	0.45280472	-1.36897334	0.72536534	-0.02872713
2L	31705713	31729165	500	0.07180741	0.0049159	0.16295862	0.16208205	0.42328242	-0.90721982	1.08375964	0.44618839
2L	31729181	31775577	500	0.03493414	0.00210265	-0.24429305	-0.30932438	0.34937911	-0.94724206	0.85602198	-0.06641883
2L	31775692	31829764	500	0.03402024	0.00129974	-0.3273548	-0.33299964	0.26856075	-1.18909225	0.42670576	-0.00257815
2L	31829785	31895893	500	0.04243568	0.00127563	-0.09996855	-0.12555326	0.35375831	-1.07322224	1.15569148	0.09271246
2L	31895914	31925665	500	0.04536153	0.00267526	0.07858915	0.06951614	0.40394487	-0.86002189	1.44817199	0.09185192
2L	31925678	31945198	500	0.06543188	0.00369365	0.59249783	0.47379506	0.54900825	-0.29270101	1.63440341	0.13292842
2L	31945199	31974464	500	0.06040853	0.00276836	0.76510151	0.7573643	0.41661241	-0.07143981	1.80341935	0.09481218
2L	31974465	31998818	500	0.04182571	0.00339528	0.59609574	0.53371255	0.37752231	-0.26981519	1.52409647	0.0244658
2L	31998839	32022162	500	0.02282987	0.00383867	0.04055841	-0.00053234	0.34849652	-0.69857696	0.84667366	-0.09879813
2L	32022231	32066135	500	0.0302221	0.00177362	0.03799367	0.01098011	0.39895638	-0.72740853	1.25251655	-0.04952928
2L	32066236	32114561	500	0.03931244	0.00150043	0.2776559	0.16404272	0.36847549	-0.40622262	1.55341694	-0.02897955
2L	32114571	32182199	500	0.06705682	0.00123068	1.33620548	1.26634016	0.50501364	0.21943309	2.80213283	0.13187282
2L	32182239	32218665	500	0.04406678	0.00229516	0.42148829	0.27661103	0.70847455	-0.81316067	1.87334178	0.03242867
2L	32218695	32266743	500	0.03388107	0.00200843	0.00584456	0.02015977	0.20920555	-0.6619179	0.64945331	0.05514696
2L	32267214	32292346	500	0.06175013	0.00344761	0.0789178	-0.05731656	0.42347396	-0.61903173	1.55796596	0.05957588
2L	32292360	32337972	500	0.05589945	0.00206789	0.27458018	0.15163204	0.44409147	-0.6278475	1.56693315	0.06468176
2L	32338044	32439524	500	0.07033185	0.00085121	-0.06638101	-0.26732989	0.59426968	-0.87435938	1.93330277	0.14781005
2L	32439560	32485607	500	0.03707869	0.00189955	-0.02210173	-0.06067071	0.37468905	-0.85895325	1.17848206	-0.02378188
2L	32485637	32523085	500	0.02866614	0.00188281	-0.13722019	-0.18125512	0.26123924	-0.76409758	0.97307806	-0.01583048
2L	32523091	32552271	500	0.02818921	0.00271054	-0.21285393	-0.2062063	0.29836648	-0.92996644	0.73257248	-0.04410213
2L	32552313	32588748	500	0.03098826	0.00231083	-0.08326598	-0.13390946	0.43617862	-1.27522744	1.19203265	-0.01650744
2L	32588783	32616979	500	0.03462038	0.00306983	-0.11561513	-0.12621603	0.35526275	-0.81743754	1.01331138	0.01790274
2L	32616994	32656746	500	0.03641137	0.00224981	0.04486099	0.07952125	0.3182494	-0.7489096	0.87143258	-0.0390651
2L	32656796	32692310	500	0.04149001	0.00254752	0.43987715	0.43529693	0.41980709	-0.46091734	1.67423235	0.020863
2L	32692370	32774043	500	0.04488325	0.00093602	-0.1740023	-0.19979067	0.39005614	-1.12606393	0.90527132	-0.02303608
2L	32774080	32816470	500	0.05247242	0.00207745	-0.1949782	-0.17912805	0.28339796	-0.95237536	0.70911923	0.18375773
2L	32816596	32865114	500	0.05289847	0.00170042	-0.20381608	-0.20734281	0.24430125	-0.86708884	0.63353048	0.04659892
2L	32865182	32896373	500	0.05614515	0.00327219	0.30732389	0.35468656	0.38647803	-0.92846918	1.55512035	0.04124062
2L	32896425	32934670	500	0.04724328	0.00240914	-0.12076998	-0.19582235	0.4754862	-1.13841962	1.05433808	0.03615769
2L	32934774	32978650	500	0.03952334	0.00184446	-0.45608971	-0.45857568	0.40654402	-1.64577978	0.4396141	-0.01828589
2L	32978667	33039247	500	0.05696329	0.00136726	0.3346919	0.34287918	0.35649065	-0.55470436	1.48137291	0.06214603
2L	33041218	33082008	500	0.03357356	0.00222264	0.09388338	0.13157501	0.33794589	-0.77635281	0.8969149	0.02377736
2L	33082034	33099534	500	0.09559574	0.0060318	-0.19534815	-0.23176244	0.25989542	-0.70081736	0.68161512	0.14638729
2L	33099559	33125746	500	0.12774443	0.00386437	-0.13751432	-0.14928907	0.32698699	-0.83643936	1.2329729	0.30792809
2L	33125753	33145532	500	0.04013945	0.00406752	-0.07645763	-0.09191637	0.50213723	-1.12176516	0.91749244	-0.054704
2L	33146018	33195572	500	0.03512893	0.0018206	-0.27427868	-0.28762637	0.29802939	-0.85143198	0.55693184	-0.07291305
2L	33195641	33234723	500	0.05195226	0.00209768	-0.48364622	-0.53032783	0.36778389	-1.26756803	0.53158376	-0.02352946
2L	33234873	33290684	500	0.05649442	0.00135872	-0.16101148	-0.23302673	0.3725905	-0.99928306	0.78852878	0.02004835
2L	33290720	33356437	500	0.06411893	0.00127373	-0.07089102	-0.05394656	0.30506013	-1.10496137	0.5910739	0.12978458
2L	33356449	33404878	500	0.0486462	0.00169082	0.86266428	0.8141929	0.44555438	-0.39972917	2.14407224	0.02596888
2L	33404987	33452408	500	0.08975805	0.0020245	1.46414799	1.39184103	0.60461569	0.14179198	2.8373861	0.28029898
2L	33452413	33515596	500	0.037617	0.0014632	0.74005595	0.62900782	0.6009022	-0.57029627	2.35435467	0.07149725
2L	33515634	33560166	500	0.05183458	0.0018129	0.56684398	0.54622167	0.41809038	-0.37597619	1.98163656	0.12925678
2L	33560223	33603512	500	0.05180464	0.00190855	0.13587957	0.14294102	0.34005574	-0.59127202	1.08429816	-0.01703524
2L	33603521	33630988	500	0.04687758	0.00326616	0.00496719	-0.11788634	0.50670884	-0.90294977	1.45472779	-0.06078516
2L	33631003	33673801	500	0.03101366	0.00186444	-0.40433712	-0.43820883	0.27996384	-1.01403315	0.72789526	-0.02543412
2L	33673846	33714752	500	0.0549057	0.00201173	-0.40578678	-0.4464702	0.28658891	-1.17589388	0.63191176	-0.08592444
2L	33714801	33768647	500	0.0334819	0.00157473	-0.29097375	-0.3362286	0.35696464	-1.40774952	0.75805118	-0.04692471
2L	33768671	33831135	500	0.03835501	0.00137792	-0.43765502	-0.4745294	0.33257617	-1.19141399	0.98604958	0.02779322
2L	33831142	33879735	500	0.03639663	0.00170084	-0.55079633	-0.6249942	0.33617309	-1.36339232	1.15725968	0.02157438
2L	33879770	33924856	500	0.02849625	0.00185109	-0.43882353	-0.44235437	0.3385811	-1.42217981	0.69079078	-0.10761008
2L	33924926	33968338	500	0.02116149	0.00181216	-0.26569571	-0.27046392	0.23078457	-0.78057005	0.49793416	-0.04841631
2L	33968354	33995987	500	0.02542191	0.00278837	-0.33563294	-0.34163542	0.2666268	-0.99277612	0.35366444	-0.0521109
2L	33996073	34023752	500	0.03284174	0.00272137	-0.26088205	-0.27635852	0.30976928	-0.8889449	0.79718102	-0.04716566
2L	34023781	34057785	500	0.03363463	0.00259938	-0.36679231	-0.3478415	0.27696633	-1.07381688	0.41379799	-0.05018329
2L	34057806	34100820	500	0.0273914	0.00227547	-0.18488541	-0.25821104	0.40186487	-0.94916587	1.01331421	-0.11556148
2L	34100868	34160217	500	0.03688071	0.00171966	0.00073107	0.02856984	0.39265037	-1.1095963	0.97004805	0.14338113
2L	34160222	34198209	500	0.02317369	0.00202661	-0.37110951	-0.32933437	0.26347742	-1.3830337	0.42737709	-0.0400289
2L	34198234	34264430	500	0.02188318	0.00129583	-0.41349517	-0.42335431	0.2840583	-1.18090222	0.39291294	-0.03514103
2L	34264451	34303179	500	0.04025179	0.00208384	-0.44205167	-0.4327892	0.33404153	-1.27710139	0.56912555	-0.10961801
2L	34303195	34375002	500	0.03287656	0.0011205	-0.49769523	-0.50754588	0.34134422	-1.34960218	0.32992712	-0.0747833
2L	34375003	34429332	500	0.02057931	0.00151642	-0.54124117	-0.54261089	0.23547428	-1.29530241	0.16025327	-0.07529962
2L	34429379	34461826	500	0.02647757	0.00223928	-0.44811742	-0.40911739	0.29583937	-1.60309793	0.29998623	-0.05985577
2L	34461922	34498815	500	0.04223548	0.00197468	-0.64652367	-0.54401085	0.51739852	-1.8566141	0.70077252	-0.08002686
2L	34498858	34539432	500	0.04361148	0.00188147	-1.12427603	-1.10000484	0.32270506	-1.93855521	-0.42703142	-0.0429318
2L	34539542	34566570	500	0.04982751	0.00280562	-1.85431457	-1.85412814	0.4263523	-2.87710826	-0.8327845	-0.12406363
2L	34566611	34591737	500	0.0392164	0.00309938	-0.90582622	-0.75780648	0.77522076	-2.52281329	0.54961494	-0.00040958
2L	34591749	34620419	500	0.03797012	0.00274258	-0.27527157	-0.32909297	0.3164212	-1.20905562	0.64590906	0.03440218
2L	34620444	34669224	500	0.02955973	0.00184862	-0.08037164	-0.10320636	0.31276802	-0.80302439	0.80473256	0.1115411
2L	34669278	34715868	500	0.0458456	0.00171082	-0.26260615	-0.27492436	0.46174595	-1.41590294	0.96098606	0.00770245
2L	34715869	34746532	500	0.03227971	0.00281415	0.41603694	0.43455655	0.3949593	-0.48149614	1.29532617	0.01832727
2L	34748359	34780023	500	0.03002038	0.00246767	-0.13664048	-0.24785934	0.4987663	-1.14207389	1.30221713	0.005924
2L	34781618	34827447	500	0.03080862	0.00170598	-0.17707872	-0.14433216	0.2897316	-1.06647069	0.62875185	0.07199062
2L	34827494	34871413	500	0.05116555	0.00168172	-0.47678727	-0.50363269	0.30961545	-1.32532154	0.64070009	0.00989397
2L	34871419	34913535	500	0.03313743	0.00191526	-0.55813942	-0.56258238	0.33965617	-1.50236255	0.31581015	-0.02652414
2L	34913585	34956874	500	0.03569645	0.00184396	-0.3468307	-0.3439457	0.25056395	-1.05653274	0.44669135	-0.00343869
2L	34956950	34993096	500	0.03598101	0.00234767	-0.19713369	-0.19616207	0.35376292	-1.02552148	0.99971163	-0.00452871
2L	34993166	35022794	500	0.03943658	0.00240166	-0.08812604	-0.15238624	0.3742296	-0.82366995	1.25555062	-0.00872815
2L	35022820	35054246	500	0.03584706	0.00237117	0.17858833	0.18649066	0.4169525	-1.11825187	1.15586968	0.02623278
2L	35054249	35090722	500	0.03550195	0.00218721	-0.11869145	-0.12511211	0.27624125	-0.95438027	0.8040315	0.00177046
2L	35090742	35126879	500	0.04831623	0.00207162	-0.24125434	-0.29593567	0.4005036	-1.38915171	0.89017759	0.0133935
2L	35126922	35156202	500	0.05261953	0.00286002	0.1551055	0.16225892	0.37696772	-0.63878134	1.45884481	0.10451908
2L	35156209	35184212	500	0.02994127	0.00279422	-0.01359785	-0.04853348	0.29142246	-0.8790094	1.23936036	-0.04102713
2L	35184238	35236584	500	0.03349234	0.00132948	0.5216457	0.38163225	0.58745093	-0.89118049	2.44104243	0.08465779
2L	35236595	35290451	500	0.10955075	0.00153588	1.6989393	1.69778077	0.42934406	0.43406622	2.81180995	0.3399517
2L	35290464	35337495	500	0.08920638	0.00166246	0.78686268	0.73391932	0.57946834	-0.38378023	2.06571365	0.19188123
2L	35337867	35381721	500	0.06021187	0.00181657	0.81480894	0.81621853	0.43146469	-0.20254945	1.65772462	0.08756068
2L	35381723	35416131	500	0.06621512	0.00225942	0.67091643	0.69462614	0.41742306	-0.74990766	1.52589888	0.23633106
2L	35416137	35450634	500	0.03568939	0.0023174	-0.31848501	-0.28414473	0.40431532	-1.25526819	0.79230627	0.02168912
2L	35450741	35485527	500	0.03712566	0.00247796	-0.16151749	-0.1628305	0.37872013	-1.04468516	1.11457717	0.04823968
2L	35485546	35527759	500	0.02863306	0.00191043	-0.29049573	-0.27779188	0.26892897	-1.04903538	0.64196467	0.04040302
2L	35527830	35567499	500	0.0511097	0.00205729	0.03909479	-0.0481042	0.4928645	-1.02912615	1.39408761	0.10179977
2L	35567503	35592068	500	0.04370728	0.00352723	-0.05534049	-0.09510077	0.32862321	-0.89949582	0.86482931	0.05125732
2L	35592082	35627667	500	0.04531826	0.00267215	0.24816205	0.24360102	0.2372813	-0.57290051	1.28681095	0.03922121
2L	35627680	35649272	500	0.0434994	0.00338617	0.23290557	0.23287263	0.27751391	-0.53861862	0.95858321	0.07207094
2L	35649312	35690830	500	0.05165308	0.00215224	-0.17152528	-0.21686545	0.2907291	-0.85443852	0.7406487	0.09828877
2L	35690880	35725370	500	0.03798758	0.00239254	-0.41932185	-0.45498064	0.31654158	-1.10119395	0.74881117	0.01744378
2L	35726291	35770360	500	0.0513826	0.00180776	-0.55560603	-0.60592281	0.30920982	-1.29722889	0.5421208	0.01421962
2L	35770416	35848468	500	0.04307643	0.00100662	-0.43481809	-0.44064676	0.25278357	-1.22366259	0.32415971	0.03793614
2L	35848487	35884477	500	0.05211738	0.00213088	0.20772775	0.20234079	0.46285926	-1.03346133	1.21320862	0.10863821
2L	35884510	35918841	500	0.07891868	0.00212664	-0.28943059	-0.37742393	0.73675522	-1.65633713	1.32246167	-0.00887731
2L	35918848	35959009	500	0.10827986	0.00196397	0.51905154	0.48915207	0.34881376	-0.35606391	1.27963609	0.10643522
2L	35959069	35996354	500	0.06438209	0.00208265	-0.13187593	-0.10243177	0.30070326	-0.80532442	0.47900978	0.00447829
2L	35996476	36043855	500	0.08015576	0.00186782	-0.00305647	-0.02005188	0.39459483	-0.73048197	1.30296977	0.15260613
2L	36043859	36101120	500	0.04781839	0.001265	-0.4189578	-0.50491429	0.34247128	-1.05352228	0.70539947	-0.01513057
2L	36101122	36172044	500	0.06914367	0.00107822	0.73899593	0.73917612	0.44067891	-0.20502331	1.79324698	0.06285741
2L	36172199	36214614	500	0.09662928	0.0016534	0.19808366	0.1764384	0.21705718	-0.36626241	0.74896632	0.07780788
2L	36214615	36256524	500	0.0636981	0.00202252	0.10383789	-0.05659686	0.47632961	-0.76664792	1.50045157	-0.03631136
2L	36256529	36289069	500	0.05646948	0.00281679	0.15258125	0.11882701	0.44459017	-0.66113619	1.14085447	-0.03904215
2L	36289080	36323434	500	0.05712661	0.00238997	0.42096402	0.42641865	0.49717221	-0.87316571	1.42893394	0.075341
2L	36323454	36363664	500	0.04896663	0.00224907	-0.00015835	-0.02516256	0.36008349	-0.79361526	1.0127467	0.07672934
2L	36363691	36398092	500	0.04037668	0.00247874	-0.24231305	-0.30608736	0.44431802	-1.20920518	1.23683326	-0.01051807
2L	36398181	36435055	500	0.03390111	0.00255363	-0.15155135	-0.18992315	0.60162022	-1.26178342	1.04842389	-0.0035649
2L	36435060	36478935	500	0.04123259	0.00188262	-0.04075061	-0.0268399	0.31043045	-0.89448859	0.71730589	0.01502279
2L	36478960	36543218	500	0.04069209	0.00120167	-0.16324342	-0.15319956	0.40786149	-1.28740142	1.08973662	-0.02655856
2L	36543259	36591510	500	0.03900823	0.00153558	0.03408231	-0.02077885	0.3840953	-0.92596193	1.18470228	-0.03768823
2L	36592338	36636065	500	0.0678473	0.0019381	0.27112774	0.36334217	0.67153762	-1.51432711	1.69681915	0.13213672
2L	36636134	36683750	500	0.08391273	0.00184154	-0.4035075	-0.36239012	0.30067035	-1.26251658	0.24485273	0.09161097
2L	36683988	36726222	500	0.07339816	0.00211947	0.02515521	0.10754268	0.42191446	-1.10777294	0.8278271	0.10182272
2L	36726223	36751621	500	0.04404392	0.00321981	0.06279403	0.03279792	0.40334563	-0.78322516	1.23723428	-0.08393946
2L	36751645	36782606	500	0.05438769	0.00270572	-0.37892241	-0.31848068	0.30899531	-1.31887538	0.27748007	-0.02248533
2L	36782614	36831380	500	0.03532385	0.0015608	-0.31133995	-0.33194846	0.30314538	-1.04810931	0.41487705	-0.03364942
2L	36831412	36856657	500	0.03368057	0.00293727	-0.44913114	-0.4641458	0.21269874	-0.97434336	0.18334716	-0.10793135
2L	36856670	36919166	500	0.03191706	0.00124156	-0.51169837	-0.4845918	0.2925396	-1.6607127	0.15035227	-0.11464357
2L	36919167	36950225	500	0.05063513	0.00267626	-0.13512654	-0.12857096	0.39632796	-1.14848292	1.45537658	-0.03825045
2L	36950236	36981587	500	0.04887428	0.00252855	0.11041766	0.12458904	0.18284187	-0.59349187	0.52968972	0.15254876
2L	36981612	37009955	500	0.04687555	0.00281373	-0.20946906	-0.19772827	0.28035177	-1.27582139	0.45818209	-0.07650438
2L	37009961	37074481	500	0.06498639	0.00135926	0.35674274	0.32779934	0.48706598	-0.5038845	1.96962761	0.10531078
2L	37074530	37112808	500	0.03907846	0.00231302	-0.11535293	-0.13096631	0.68101454	-1.65292479	1.67400596	-0.08459347
2L	37112835	37163464	500	0.06664273	0.00204007	0.04387332	0.03390314	0.42465461	-0.9287997	1.29987861	0.04635797
2L	37163479	37192113	500	0.0416146	0.00258803	-0.06083823	-0.10245013	0.31678925	-0.69058741	1.46424459	-0.09626241
2L	37192137	37227153	500	0.03962534	0.00229365	0.03086995	0.04839375	0.3378302	-1.31586884	0.78789626	-0.12830896
2L	37227222	37259185	500	0.04223127	0.00248213	-0.15050676	-0.21809926	0.29110464	-0.75494216	1.10533897	0.02736869
2L	37259198	37290788	500	0.05111135	0.00277221	-0.21594887	-0.17480138	0.42638403	-1.1497054	0.70029567	-0.00807414
2L	37290793	37419168	500	0.04246883	0.0007223	0.09594138	0.00317829	0.55701868	-1.06970449	1.56443809	-0.00599736
2L	37419186	37447481	500	0.03310326	0.00298222	0.11424176	0.14699637	0.41653308	-0.86531488	1.15636683	-0.04087797
2L	37447496	37547746	500	0.03672399	0.00071578	-0.17101106	-0.22682301	0.29240401	-0.85123258	0.70953257	0.01403604
2L	37548003	37596754	500	0.06226516	0.00157509	-0.10013248	-0.16160087	0.32452935	-0.8084175	0.95056594	0.04316823
2L	37596779	37649531	500	0.03136556	0.00149278	-0.45857496	-0.45563808	0.26318339	-1.32488256	0.33074075	-0.02202638
2L	37649642	37712033	500	0.03359087	0.00131487	-0.29702347	-0.28370493	0.22605866	-1.05998722	0.27975782	0.00583221
2L	37712035	37798583	500	0.04960052	0.00086849	-0.34102674	-0.33271021	0.28313771	-1.48235652	0.39611414	0.11172468
2L	37798599	37879653	500	0.02470488	0.00097226	-0.59476317	-0.58629569	0.31715264	-1.64668739	0.23934158	-0.03484271
2L	37879698	37926107	500	0.02733744	0.00183609	-0.45964749	-0.48151323	0.226388	-1.22836951	0.29013269	-0.03543935
2L	37926314	37961022	500	0.02640988	0.00209533	-0.22509148	-0.26426621	0.26006816	-0.83567372	0.46039883	0.00843678
2L	37961059	37993870	500	0.02590536	0.00209569	-0.28094412	-0.24862713	0.30028509	-1.15846723	0.31099751	0.03949659
2L	37993887	38039022	500	0.03699031	0.00175727	-0.20434573	-0.20011021	0.31344178	-1.23951376	0.84253943	0.00964154
2L	38039026	38083410	500	0.0357578	0.00182921	0.45860074	0.43680145	0.48839787	-0.6770364	1.81407016	0.02370852
2L	38083437	38109763	500	0.06493741	0.00293534	0.91666669	0.90048574	0.47172414	-0.11360622	2.00474858	0.00164424
2L	38109775	38142878	500	0.03894479	0.00245135	0.41926534	0.50140897	0.38924098	-0.7798458	1.3853825	0.03028306
2L	38142880	38190904	500	0.06457592	0.00166317	0.35278894	0.2278963	0.53098181	-0.61605306	1.96811275	0.04220442
2L	38190910	38243092	500	0.06977401	0.00164763	0.39567984	0.39827548	0.5254606	-0.84866973	1.62682554	0.00683044
2L	38243095	38278609	500	0.06822716	0.00241968	-0.06741933	-0.06620798	0.27366893	-0.86935405	0.77969959	0.02027783
2L	38278637	38321731	500	0.03736333	0.00179874	0.13509233	-0.03746124	0.47152329	-0.68396954	1.8960518	-0.00787908
2L	38321747	38369748	500	0.068027	0.00151896	0.70606188	0.63140455	0.52369654	-0.36375893	2.09646998	0.04806758
2L	38369778	38426524	500	0.05514408	0.00132609	-0.32605051	-0.1811673	0.66226703	-1.82197624	1.33434783	0.07054491
2L	38426536	38460478	500	0.0797629	0.00220994	-1.6827596	-1.62159851	0.44797775	-3.00167699	-0.72734987	0.06553083
2L	38460484	38498135	500	0.08509889	0.00237959	-1.3141917	-1.24696078	0.46629339	-2.37891877	-0.45263713	0.14737404
2L	38498152	38542725	500	0.05584008	0.00165738	-0.84242342	-0.85153806	0.38167467	-1.63996819	0.02324706	0.10127198
2L	38542741	38584743	500	0.03497057	0.00174217	-0.78923882	-0.74211861	0.34893888	-1.76138835	-0.04253026	-0.00675464
2L	38584761	38644792	500	0.04498832	0.00126653	-0.39058885	-0.3424988	0.30821501	-1.27247367	0.44178458	0.01479331
2L	38644811	38699502	500	0.04933855	0.00156537	-0.40457674	-0.37120613	0.45648959	-1.91657511	0.53426516	0.09867888
2L	38699510	38728040	500	0.03457345	0.00295593	-0.08758925	-0.09787135	0.32007055	-0.74708084	0.84092629	0.00977923
2L	38728079	38768929	500	0.07238197	0.00171163	-0.84942755	-0.8286926	0.47789297	-1.62856207	0.53009418	-0.03016136
2L	38768942	38822940	500	0.04246712	0.00147135	-0.35197327	-0.37019695	0.59646329	-1.64596746	0.72626384	0.05656972
2L	38822942	38865340	500	0.0429298	0.00201373	0.37033718	0.43423849	0.48973234	-0.77245445	1.32509734	0.05728111
2L	38865352	38911562	500	0.03622689	0.00179656	0.09723069	0.11122429	0.30776961	-0.63104008	0.82597321	0.06601273
2L	38911574	38956516	500	0.03349193	0.00191046	0.03350095	0.04817569	0.26434433	-0.78362826	0.66364239	-0.00771845
2L	38956537	38993886	500	0.05372546	0.00195633	-0.0060164	-0.02524483	0.37601942	-0.84918304	0.93569941	0.06934016
2L	38993914	39032978	500	0.05658672	0.0021706	-0.25039592	-0.28857482	0.39727254	-1.14154503	0.72979298	0.04556627
2L	39032980	39066730	500	0.04938869	0.00265416	-0.32461222	-0.31026609	0.4289195	-1.30815072	0.62327708	0.02088595
2L	39066747	39112320	500	0.02392157	0.00160536	-0.23024803	-0.29189476	0.3393	-0.93976356	0.76076594	0.00206878
2L	39112329	39142708	500	0.03177664	0.00254456	-0.19532359	-0.19222786	0.28890857	-0.86341524	0.92138092	-0.03566883
2L	39142709	39168933	500	0.02737149	0.00313062	-0.26252677	-0.24992812	0.34185989	-0.98076248	0.61644132	-0.04179588
2L	39168944	39239476	500	0.03686512	0.00115243	0.05140524	-0.1650889	0.67721344	-1.28764555	1.62715865	0.03305974
2L	39239508	39268888	500	0.04323002	0.00268592	0.01953772	0.06961013	0.31176167	-0.88275343	0.80722664	0.1279717
2L	39269081	39314609	500	0.03541308	0.00208023	-0.59387608	-0.48717211	0.40633744	-1.59567453	0.3484684	0.04561217
2L	39314620	39345644	500	0.05639433	0.00320939	-0.44656159	-0.44386751	0.47313943	-1.48078539	0.73689337	0.05145237
2L	39345667	39369347	500	0.06133031	0.00370753	-0.58684026	-0.55240132	0.35755274	-1.82512409	0.2077277	0.02048436
2L	39369398	39436376	500	0.04990904	0.00124482	-0.88581165	-0.7698471	0.73097256	-2.57470306	1.02464547	0.03622653
